Date,Open,High,Low,Close,Volume,Symbol
2025-09-16 00:00:00-04:00,251.73800966841424,252.696698721273,249.13154999644232,250.8192596435547,34109700,GOOGL
2025-09-17 00:00:00-04:00,250.87917693990602,251.25866627901078,245.94587648389523,249.19146728515625,34108000,GOOGL
2025-09-18 00:00:00-04:00,251.338548569648,253.64542748570952,249.46110945180462,251.68807983398438,31239500,GOOGL
2025-09-19 00:00:00-04:00,252.90642848071656,255.65269769422878,251.4683796180924,254.3744354248047,55571400,GOOGL
2025-09-22 00:00:00-04:00,254.08482475081846,255.4329993925613,249.96043800377367,252.18740844726562,32290500,GOOGL
2025-09-23 00:00:00-04:00,252.69670571321294,254.01492224497756,250.1401811840686,251.31858825683594,26628000,GOOGL
2025-09-24 00:00:00-04:00,251.31859024650916,252.00765659919705,246.1056707170572,246.80471801757812,28201000,GOOGL
2025-09-25 00:00:00-04:00,244.0684141454478,246.15559020390248,240.41339128252798,245.45652770996094,31020400,GOOGL
2025-09-26 00:00:00-04:00,246.73481561544992,249.08161830530747,245.63630185383965,246.2055206298828,18503200,GOOGL
2025-09-29 00:00:00-04:00,247.51375020937843,250.80926093832198,242.4406403715287,243.71890258789062,32505800,GOOGL
2025-09-30 00:00:00-04:00,242.48058753408858,242.9599320717839,238.92541967317948,242.77020263671875,34724300,GOOGL
2025-10-01 00:00:00-04:00,240.42338523813993,245.96585884887978,238.2862890899911,244.5677490234375,31658200,GOOGL
2025-10-02 00:00:00-04:00,244.8174135056227,246.4751651396655,241.97128907367482,245.356689453125,25483300,GOOGL
2025-10-03 00:00:00-04:00,244.15830178707057,245.96584369150784,241.33213946713911,245.0171356201172,30249600,GOOGL
2025-10-06 00:00:00-04:00,244.44791178946252,250.97904766602093,244.24818617214953,250.09024047851562,28894700,GOOGL
2025-10-07 00:00:00-04:00,247.93317917084852,250.1002333278666,245.18691006468788,245.42657470703125,23181300,GOOGL
2025-10-08 00:00:00-04:00,244.62768203424937,245.67624536262252,243.48922922331397,244.2881317138672,21307100,GOOGL
2025-10-09 00:00:00-04:00,244.13833003954065,244.42792989328805,238.82554034163272,241.2023162841797,27892100,GOOGL
2025-10-10 00:00:00-04:00,241.10244578834048,243.75884063652228,235.52003337107624,236.24905395507812,33180300,GOOGL
2025-10-13 00:00:00-04:00,239.8841293059291,244.16830263513637,239.38480762364867,243.8187713623047,24995000,GOOGL
2025-10-14 00:00:00-04:00,240.9027282868883,246.78473694130554,240.18370386409978,245.11700439453125,22111600,GOOGL
2025-10-15 00:00:00-04:00,246.91456723829836,251.76797450819856,245.6562821083569,250.68943786621094,27007700,GOOGL
2025-10-16 00:00:00-04:00,251.42842769264908,256.6113736152233,249.76069521164578,251.1188507080078,27997200,GOOGL
2025-10-17 00:00:00-04:00,250.41979725844868,253.87510990312921,247.4738024671156,252.95635986328125,29671600,GOOGL
2025-10-20 00:00:00-04:00,254.3444728441902,256.98087539491434,253.88509020638818,256.2019348144531,22350200,GOOGL
2025-10-21 00:00:00-04:00,254.39440086428343,254.53421031738455,243.81875668908756,250.12020874023438,47312100,GOOGL
2025-10-22 00:00:00-04:00,254.02489806023604,256.01218852739623,248.95178813355238,251.34854125976562,35029400,GOOGL
2025-10-23 00:00:00-04:00,252.6367781341903,254.69398089708358,251.50832156545113,252.7366485595703,19901400,GOOGL
2025-10-24 00:00:00-04:00,256.23191746004557,261.32500504033385,254.97364746401067,259.5674133300781,28655100,GOOGL
2025-10-27 00:00:00-04:00,264.4607188078389,269.7735083332291,263.92144290721717,268.9046630859375,35235200,GOOGL
2025-10-28 00:00:00-04:00,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,GOOGL
2025-10-29 00:00:00-04:00,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,GOOGL
2025-10-30 00:00:00-04:00,291.1944142933695,291.1944142933695,279.6800575475708,281.09814453125,74876000,GOOGL
2025-10-31 00:00:00-04:00,282.8257813584811,285.6120049046921,276.6541726227251,280.80853271484375,39267900,GOOGL
2025-11-03 00:00:00-05:00,281.797163766903,285.14262497278366,279.42038779718166,283.3350830078125,29786000,GOOGL
2025-11-04 00:00:00-05:00,276.3745458896769,280.88840284028174,275.88522040271835,277.1634826660156,30078400,GOOGL
2025-11-05 00:00:00-05:00,278.4916636746374,286.03143918614273,276.96374058170124,283.9242858886719,31010300,GOOGL
2025-11-06 00:00:00-05:00,284.9429082592804,287.9588308357049,280.7586204462715,284.36370849609375,37173600,GOOGL
2025-11-07 00:00:00-05:00,282.82575309004056,283.39498707048995,274.816645004158,278.4516906738281,34479600,GOOGL
2025-11-10 00:00:00-05:00,284.03413439651047,290.40545290698407,282.47622284552773,289.7064208984375,29557300,GOOGL
2025-11-11 00:00:00-05:00,287.3595968518003,291.5239526379353,286.9301875660949,290.9147644042969,19842100,GOOGL
2025-11-12 00:00:00-05:00,291.2842728658537,291.613842224268,283.30512258449664,286.3210144042969,24829900,GOOGL
2025-11-13 00:00:00-05:00,281.9569519907634,282.45627365196606,276.8638649512614,278.19207763671875,29494000,GOOGL
2025-11-14 00:00:00-05:00,271.04178706348836,278.1820807042813,270.3327588398133,276.0350036621094,31647200,GOOGL
2025-11-17 00:00:00-05:00,285.392279437324,293.55120856159544,283.1852862901624,284.63330078125,52670200,GOOGL
2025-11-18 00:00:00-05:00,287.52939388700526,288.4081743957296,277.8225797399186,283.8943176269531,49158700,GOOGL
2025-11-19 00:00:00-05:00,286.77042153983126,303.39782684502376,286.2411417953812,292.4127502441406,68198900,GOOGL
2025-11-20 00:00:00-05:00,304.1268355762142,306.0042898345543,288.2783714658303,289.05731201171875,62025200,GOOGL
2025-11-21 00:00:00-05:00,296.0178540164301,303.50767860502685,293.4513334764558,299.2534484863281,74137700,GOOGL
2025-11-24 00:00:00-05:00,310.70789188393536,319.0465694557707,309.17996886834777,318.14776611328125,85165100,GOOGL
2025-11-25 00:00:00-05:00,325.767421144808,328.3838617048627,317.2190369667809,323.0011901855469,88632100,GOOGL
2025-11-26 00:00:00-05:00,320.2449508538883,324.0597758686898,316.36024396458464,319.5159606933594,51373400,GOOGL
2025-11-28 00:00:00-05:00,322.9312800436979,326.40656970987055,316.3602205188893,319.74560546875,26018600,GOOGL
2025-12-01 00:00:00-05:00,317.26898426885936,319.41606123931075,313.46415578589995,314.4627990722656,41183000,GOOGL
2025-12-02 00:00:00-05:00,316.3102616947243,317.948051296999,313.4841146313127,315.38153076171875,35854700,GOOGL
2025-12-03 00:00:00-05:00,315.4614642178001,321.14371687287894,313.67388407801036,319.1963806152344,41838300,GOOGL
2025-12-04 00:00:00-05:00,321.7928484740126,321.92264650582644,314.27306548179905,317.1890869140625,31240900,GOOGL
2025-12-05 00:00:00-05:00,319.05652267664885,322.72155681925386,318.73697999805336,320.8341064453125,28851700,GOOGL
2025-12-08 00:00:00-05:00,319.82486263347363,320.21460294317257,311.0010871288888,313.49932861328125,33909400,GOOGL
2025-12-09 00:00:00-05:00,312.15025542764414,317.7662971049956,311.6805848338384,316.85693359375,30194000,GOOGL
2025-12-10 00:00:00-05:00,315.6078174223929,321.0839735202244,314.45863248382005,319.9847412109375,33428900,GOOGL
2025-12-11 00:00:00-05:00,319.85481737290655,320.8940942947929,308.3829128168011,312.210205078125,42353700,GOOGL
2025-12-12 00:00:00-05:00,313.47935032153816,314.6485102459599,305.34506149685063,309.07244873046875,35940200,GOOGL
2025-12-15 00:00:00-05:00,311.1009991314403,311.2009348824072,304.66552711937686,308.003173828125,29151900,GOOGL
2025-12-16 00:00:00-05:00,304.7354841263937,310.5513666605185,302.37712849550337,306.3543395996094,30585000,GOOGL
2025-12-17 00:00:00-05:00,307.7933270972379,307.87325739956634,295.9116769824828,296.5112609863281,43930400,GOOGL
2025-12-18 00:00:00-05:00,301.50775321966603,303.7461677101471,299.0195145942255,302.2472229003906,33518000,GOOGL
2025-12-19 00:00:00-05:00,301.5177661333593,307.03387224107576,300.7582909786616,306.9439392089844,59943200,GOOGL
2025-12-22 00:00:00-05:00,309.66200850448513,309.9118326328777,305.0852133945127,309.56207275390625,26429900,GOOGL
2025-12-23 00:00:00-05:00,309.41219480947996,314.7184570357758,309.1024153195162,314.1288757324219,25478700,GOOGL
2025-12-24 00:00:00-05:00,314.5485634057752,314.8583428959372,311.70059264113144,313.8690490722656,10097400,GOOGL
2025-12-26 00:00:00-05:00,314.25877806497726,314.86833429915043,312.0603135401851,313.2894592285156,10899000,GOOGL
2025-12-29 00:00:00-05:00,311.15095467052413,313.79908436732376,310.4014822754237,313.33941650390625,19621800,GOOGL
2025-12-30 00:00:00-05:00,312.28018544302313,316.72706748217655,312.24020504037514,313.6292419433594,17380900,GOOGL
2025-12-31 00:00:00-05:00,312.62992729269524,314.3586907819443,311.22091551782626,312.7798156738281,16377700,GOOGL
2026-01-02 00:00:00-05:00,316.67708324131615,322.2731502440002,310.11169732658084,314.9283142089844,32009400,GOOGL
2026-01-05 00:00:00-05:00,317.4365596004392,318.79558832967825,314.4086921415047,316.3173522949219,30195600,GOOGL
2026-01-06 00:00:00-05:00,316.17741436833177,320.71422913013345,311.5606693028291,314.1188659667969,31212100,GOOGL
2026-01-07 00:00:00-05:00,314.13884430323384,325.9205589972494,313.96898096999803,321.7535095214844,35104400,GOOGL
2026-01-08 00:00:00-05:00,328.7385750407063,330.0876314322289,321.2738288701313,325.2110595703125,31896100,GOOGL
2026-01-09 00:00:00-05:00,326.8598973489763,330.5972566011106,325.5707962902668,328.3388671875,26214200,GOOGL
2026-01-12 00:00:00-05:00,325.57079145505844,333.80501545240315,324.77136644379436,331.62652587890625,33923900,GOOGL
2026-01-13 00:00:00-05:00,334.7144015630273,340.25048265726696,333.38532003422745,335.7336730957031,33517600,GOOGL
2026-01-14 00:00:00-05:00,334.8243096530742,336.2832741209541,330.2475447349911,335.603759765625,28525600,GOOGL
2026-01-15 00:00:00-05:00,337.4124676651339,337.4524480652932,330.507324974913,332.5458984375,28442400,GOOGL
2026-01-16 00:00:00-05:00,334.1747541117482,334.4145755186536,327.46948297740045,329.7678527832031,40341600,GOOGL
2026-01-20 00:00:00-05:00,320.6442885211675,327.49947891315526,320.20459558658575,321.77349853515625,35361000,GOOGL
2026-01-21 00:00:00-05:00,320.6942733516965,332.24613943011235,319.12537039479025,328.1490173339844,35386600,GOOGL
2026-01-22 00:00:00-05:00,334.2147483456718,334.9142376434696,328.5187457270175,330.3074951171875,26253600,GOOGL
2026-01-23 00:00:00-05:00,332.25610013077164,333.45526818914374,327.21966747627397,327.6993103027344,27280000,GOOGL
2026-01-26 00:00:00-05:00,327.5793954045391,335.60374537803585,326.7699676491338,333.02557373046875,26042100,GOOGL
2026-01-27 00:00:00-05:00,335.1340666902067,337.6722883721735,333.2454121385867,334.31463623046875,21636200,GOOGL
2026-01-28 00:00:00-05:00,335.82360375323316,337.30257365930305,331.7065067534381,335.7736511230469,27434400,GOOGL
2026-01-29 00:00:00-05:00,340.06060015063264,342.0492210013424,326.3103005061971,338.0120544433594,39785600,GOOGL
2026-01-30 00:00:00-05:00,339.76083067041884,339.76083067041884,332.0562627255977,337.7622375488281,31024000,GOOGL
2026-02-02 00:00:00-05:00,335.983495554882,344.5874244246442,335.3939142353609,343.4482421875,32006100,GOOGL
2026-02-03 00:00:00-05:00,347.09564553860224,348.7544814019383,337.2325938809106,339.47100830078125,36506700,GOOGL
2026-02-04 00:00:00-05:00,342.7187296036167,343.0684894885568,328.2888852617291,332.80572509765625,70618400,GOOGL
2026-02-05 00:00:00-05:00,312.0003564748562,332.45595718246585,306.24439883874277,331.0169677734375,88205800,GOOGL
2026-02-06 00:00:00-05:00,326.94984200428365,330.147603202773,319.694969697787,322.63287353515625,56380500,GOOGL
2026-02-09 00:00:00-05:00,320.70422803551696,327.4694850607409,317.03682684844796,324.09185791015625,39640100,GOOGL
2026-02-10 00:00:00-05:00,320.7441987510988,321.4437184993816,314.38865715458337,318.3558654785156,39170000,GOOGL
2026-02-11 00:00:00-05:00,318.7456164455411,320.8341425405983,309.44216816023624,310.7412414550781,45406400,GOOGL
2026-02-12 00:00:00-05:00,311.87044586439265,316.0175203045161,306.9839017615506,308.7826232910156,47761300,GOOGL
2026-02-13 00:00:00-05:00,307.5135396808651,308.41290048065196,303.4963480144474,305.50494384765625,38499700,GOOGL
2026-02-17 00:00:00-05:00,299.82893803190484,304.22583664461854,296.04159566157676,301.8075256347656,39247600,GOOGL
2026-02-18 00:00:00-05:00,301.87748970860525,305.1651838815364,301.0380842700908,303.1166076660156,28482100,GOOGL
2026-02-19 00:00:00-05:00,301.6076886754516,305.25511494304027,299.828942056139,302.636962890625,25834400,GOOGL
2026-02-20 00:00:00-05:00,304.1059184917761,316.2773425544253,303.68620054308417,314.7584228515625,53210800,GOOGL
